Index,Timestamp,UnixTimestamp,Elasped,Velocity,Travelled,Level1,Level2,Level3,Level4,Level5,Level6,Encoder1,Encoder2,Encoder3,Ang1,Ang2,Ang3
1835,2025-09-23T09:56:29.4106425+09:00,1758588989,646.036,1.278,208.09306,4.275,2.775,-2.963,3.413,-1.050,-0.975,547483.000,556487.000,0.900,2.296,-0.265,-1.594
1836,2025-09-23T09:56:30.1124969+09:00,1758588990,646.738,0.682,208.20654,4.425,3.487,-2.775,4.425,-0.637,-1.050,547501.000,557071.000,0.500,2.296,-0.265,-1.594
1837,2025-09-23T09:56:30.9151915+09:00,1758588990,647.540,0.596,208.31247,5.400,4.312,-2.625,4.538,-2.025,-1.650,547501.000,557632.000,0.600,2.296,-0.509,-1.319
1838,2025-09-23T09:56:31.4771862+09:00,1758588991,648.102,0.756,208.41388,4.875,3.375,-2.700,3.262,-3.225,-1.800,547501.000,558171.000,0.800,2.265,-0.655,-1.157
1839,2025-09-23T09:56:31.9278997+09:00,1758588991,648.553,0.981,208.51982,1.425,1.612,-3.150,3.637,-3.338,-2.512,547596.000,558637.000,0.700,2.265,-0.655,-1.157
1840,2025-09-23T09:56:32.5977633+09:00,1758588992,649.223,0.447,208.63782,3.450,2.137,-3.525,3.038,-3.862,-2.475,547692.000,559167.000,0.900,2.242,-0.685,-1.115
1841,2025-09-23T09:56:32.9278551+09:00,1758588992,649.553,1.415,208.76675,3.450,1.762,-3.563,2.925,-4.162,-2.512,548037.000,559506.000,0.900,2.242,-0.685,-1.115
1842,2025-09-23T09:56:33.2842268+09:00,1758588993,649.909,1.441,208.90585,2.663,1.425,-3.638,2.775,-4.500,-2.850,548403.000,559878.000,0.800,2.242,-0.685,-1.115
1843,2025-09-23T09:56:33.6254837+09:00,1758588993,650.251,0.000,209.03441,2.588,1.387,-3.188,3.150,-4.537,-3.862,548744.000,560219.000,0.700,2.242,-0.685,-1.115
1844,2025-09-23T09:56:33.9739608+09:00,1758588993,650.599,0.000,209.1607,2.400,1.200,-3.488,2.887,-5.625,-4.650,549083.000,560551.000,1.200,2.224,-0.548,-1.238
1845,2025-09-23T09:56:34.3151255+09:00,1758588994,650.940,1.464,209.28398,1.950,0.562,-3.638,3.262,-6.938,-4.050,549409.000,560879.000,1.300,2.224,-0.548,-1.238
1846,2025-09-23T09:56:34.6739229+09:00,1758588994,651.299,1.304,209.41367,0.900,0.637,-2.963,2.587,-5.662,-3.862,549750.000,561224.000,0.900,2.224,-0.548,-1.238
1847,2025-09-23T09:56:35.0205167+09:00,1758588995,651.646,1.438,209.53958,0.862,0.525,-4.050,3.300,-5.250,-4.087,550089.000,561555.000,0.800,2.200,-0.514,-1.258
1848,2025-09-23T09:56:35.3785307+09:00,1758588995,652.004,1.267,209.66927,-0.750,0.037,-3.713,3.450,-6.262,-3.900,550434.000,561897.000,0.900,2.200,-0.514,-1.258
1849,2025-09-23T09:56:35.7250427+09:00,1758588995,652.350,1.465,209.79292,-1.500,-0.413,-3.825,2.587,-7.012,-3.675,550763.000,562225.000,1.000,2.200,-0.514,-1.258
1850,2025-09-23T09:56:36.0665388+09:00,1758588996,652.692,1.291,209.91393,-1.912,-0.413,-2.963,2.700,-7.463,-3.787,551083.000,562546.000,1.000,2.165,-0.570,-1.218
1851,2025-09-23T09:56:36.4122172+09:00,1758588996,653.037,1.476,210.03607,-2.212,-0.562,-3.638,2.700,-7.912,-3.750,551409.000,562868.000,1.100,2.165,-0.570,-1.218
1852,2025-09-23T09:56:36.7682560+09:00,1758588996,653.393,1.253,210.16162,-1.763,-0.600,-3.563,2.475,-7.425,-3.450,551742.000,563200.000,0.800,2.165,-0.570,-1.218
1853,2025-09-23T09:56:37.1128563+09:00,1758588997,653.738,1.501,210.28377,-1.725,-0.562,-3.375,2.700,-6.750,-3.600,552066.000,563524.000,0.700,2.160,-0.569,-1.229
1854,2025-09-23T09:56:37.4744732+09:00,1758588997,654.100,1.304,210.41194,-1.837,-0.638,-3.150,2.700,-7.237,-3.900,552406.000,563865.000,0.900,2.160,-0.569,-1.229
1855,2025-09-23T09:56:37.8149583+09:00,1758588997,654.440,1.477,210.5371,-1.950,-0.975,-3.075,2.587,-7.575,-3.637,552739.000,564197.000,1.000,2.160,-0.569,-1.229
1856,2025-09-23T09:56:38.1616240+09:00,1758588998,654.787,1.428,210.66791,-2.025,-1.200,-3.075,3.113,-7.500,-4.275,553085.000,564544.000,1.000,2.160,-0.569,-1.229
1857,2025-09-23T09:56:38.5018408+09:00,1758588998,655.127,1.562,210.80174,-2.513,-0.975,-3.263,2.363,-7.425,-4.200,553441.000,564899.000,1.100,2.142,-0.720,-1.098
1858,2025-09-23T09:56:38.8654386+09:00,1758588998,655.491,1.440,210.95065,-2.700,-0.900,-3.300,2.288,-7.012,-4.425,553836.000,565293.000,1.000,2.142,-0.720,-1.098
1859,2025-09-23T09:56:39.2054635+09:00,1758588999,655.831,1.739,211.0958,-2.475,-1.088,-3.263,1.950,-6.525,-4.612,554223.000,565677.000,0.900,2.142,-0.720,-1.098
1860,2025-09-23T09:56:39.4413774+09:00,1758588999,656.066,1.761,211.19684,-3.263,-1.988,-3.375,1.988,-6.450,-4.537,554491.000,565944.000,0.900,2.126,-0.806,-1.051
1861,2025-09-23T09:56:39.6756558+09:00,1758588999,656.301,1.725,211.29787,-3.638,-1.950,-3.525,1.800,-5.925,-4.462,554759.000,566213.000,0.800,2.126,-0.806,-1.051
1862,2025-09-23T09:56:39.9093922+09:00,1758588999,656.534,1.799,211.39966,-3.450,-1.950,-3.450,2.250,-5.175,-4.237,555028.000,566483.000,0.700,2.126,-0.806,-1.051
1863,2025-09-23T09:56:40.1437195+09:00,1758589000,656.769,1.725,211.5022,-2.888,-2.025,-3.825,2.363,-4.463,-4.050,555301.000,566754.000,0.500,2.126,-0.806,-1.051
1864,2025-09-23T09:56:40.4845013+09:00,1758589000,657.110,1.540,211.64847,-1.500,-1.988,-3.638,2.175,-4.050,-3.862,555689.000,567142.000,0.300,2.126,-0.806,-1.051
1865,2025-09-23T09:56:40.7192899+09:00,1758589000,657.344,1.577,211.74875,-0.487,-1.988,-4.013,2.325,-3.525,-4.237,555955.000,567409.000,0.200,2.121,-0.577,-1.331
1866,2025-09-23T09:56:40.9707966+09:00,1758589000,657.596,0.000,211.85242,-0.787,-1.988,-3.713,2.738,-2.925,-4.762,556231.000,567683.000,0.100,2.121,-0.577,-1.331
1867,2025-09-23T09:56:41.3185067+09:00,1758589001,657.944,1.637,211.99266,-1.688,-1.988,-2.813,2.137,-2.213,-5.400,556603.000,568055.000,0.100,2.121,-0.577,-1.331
1868,2025-09-23T09:56:41.6767505+09:00,1758589001,658.302,1.328,212.13026,-1.837,-1.988,-3.375,2.550,-1.800,-6.300,556967.000,568421.000,0.100,2.121,-0.577,-1.331
1869,2025-09-23T09:56:42.0149070+09:00,1758589002,658.640,1.464,212.2509,-2.025,-1.988,-3.638,2.175,-1.800,-6.337,557286.000,568740.000,0.200,2.101,-0.258,-1.676
1870,2025-09-23T09:56:42.3743785+09:00,1758589002,658.999,0.000,212.36966,-2.062,-1.988,-3.675,1.800,-1.387,-5.925,557602.000,569054.000,0.300,2.101,-0.258,-1.676
1871,2025-09-23T09:56:42.7237890+09:00,1758589002,659.349,1.278,212.47935,-1.050,-1.988,-3.450,2.325,-0.525,-6.150,557896.000,569342.000,0.100,2.101,-0.258,-1.676
1872,2025-09-23T09:56:43.0817422+09:00,1758589003,659.707,1.129,212.5902,-0.337,-0.450,-3.713,2.775,0.188,-6.112,558188.000,569638.000,0.000,2.084,-0.083,-1.851
1873,2025-09-23T09:56:43.4234020+09:00,1758589003,660.049,1.254,212.6965,0.525,1.162,-3.750,2.250,0.713,-6.000,558471.000,569921.000,0.000,2.084,-0.083,-1.851
1874,2025-09-23T09:56:43.7798580+09:00,1758589003,660.405,1.154,212.81262,0.788,0.975,-3.675,2.925,0.638,-5.962,558778.000,570228.000,0.100,2.084,-0.083,-1.851
1875,2025-09-23T09:56:44.1248107+09:00,1758589004,660.750,1.366,212.92836,1.013,0.375,-3.750,2.663,0.750,-6.188,559086.000,570534.000,0.100,2.093,-0.462,-1.478
1876,2025-09-23T09:56:44.4697804+09:00,1758589004,661.095,1.304,213.05164,0.862,-0.338,-3.713,2.288,0.975,-6.225,559413.000,570862.000,0.100,2.093,-0.462,-1.478
1877,2025-09-23T09:56:44.8165322+09:00,1758589004,661.442,1.540,213.17943,0.713,-1.425,-3.563,3.038,1.200,-6.037,559750.000,571203.000,0.100,2.093,-0.462,-1.478
1878,2025-09-23T09:56:45.1445828+09:00,1758589005,661.770,1.390,213.30383,0.525,-1.988,-3.825,2.512,2.100,-6.225,560077.000,571536.000,0.100,2.093,-0.462,-1.478
1879,2025-09-23T09:56:45.4835465+09:00,1758589005,662.109,1.391,213.43503,2.737,-1.800,-3.188,2.250,3.075,-7.012,560426.000,571883.000,0.000,2.094,-0.629,-1.305
1880,2025-09-23T09:56:45.8142308+09:00,1758589005,662.439,1.489,213.5681,2.588,-1.763,-3.750,2.775,3.488,-7.875,560778.000,572236.000,0.000,2.094,-0.629,-1.305
1881,2025-09-23T09:56:46.1735287+09:00,1758589006,662.799,1.489,213.7189,2.625,-1.575,-3.525,2.325,3.300,-8.700,561177.000,572639.000,0.100,2.094,-0.629,-1.305
1882,2025-09-23T09:56:46.4992788+09:00,1758589006,663.124,1.488,213.85576,2.400,-1.163,-3.450,2.887,2.588,-8.887,561538.000,573002.000,0.100,2.094,-0.629,-1.305
1883,2025-09-23T09:56:46.8567649+09:00,1758589006,663.482,1.552,214.0024,1.350,-1.950,-3.113,3.525,1.725,-8.925,561927.000,573393.000,0.300,2.057,-0.584,-1.323
1884,2025-09-23T09:56:47.2045845+09:00,1758589007,663.830,1.638,214.14189,1.575,-1.312,-3.525,2.962,1.500,-8.662,562296.000,573762.000,0.200,2.057,-0.584,-1.323
1885,2025-09-23T09:56:47.5669639+09:00,1758589007,664.192,1.391,214.28062,1.612,-1.200,-3.488,3.337,1.500,-8.850,562666.000,574128.000,0.200,2.057,-0.584,-1.323
1886,2025-09-23T09:56:47.8882622+09:00,1758589007,664.513,1.265,214.39673,2.025,-1.575,-3.488,4.275,1.500,-8.250,562974.000,574436.000,0.300,2.041,-0.232,-1.633
1887,2025-09-23T09:56:48.2522094+09:00,1758589008,664.877,1.117,214.5136,1.688,-1.200,-3.338,2.887,0.975,-7.462,563286.000,574744.000,0.300,2.041,-0.232,-1.633
1888,2025-09-23T09:56:48.5789065+09:00,1758589008,665.204,1.092,214.6169,0.975,-0.562,-3.525,3.262,0.188,-6.525,563561.000,575018.000,0.400,2.041,-0.232,-1.633
1889,2025-09-23T09:56:48.9210028+09:00,1758589008,665.546,1.179,214.72923,0.788,-0.750,-4.125,3.262,-0.450,-6.300,563859.000,575316.000,0.500,2.049,-0.094,-1.768
1890,2025-09-23T09:56:49.2531850+09:00,1758589009,665.878,1.242,214.84497,1.388,-0.375,-3.300,3.038,-0.938,-5.925,564168.000,575621.000,0.600,2.049,-0.094,-1.768
1891,2025-09-23T09:56:49.6069353+09:00,1758589009,666.232,1.266,214.97014,1.200,-0.038,-3.338,3.075,-1.312,-5.962,564498.000,575954.000,0.600,2.049,-0.094,-1.768
1892,2025-09-23T09:56:49.9543979+09:00,1758589009,666.579,1.440,215.0919,1.200,-0.338,-3.375,2.550,-1.800,-5.400,564820.000,576279.000,0.700,2.049,-0.094,-1.768
1893,2025-09-23T09:56:50.2858582+09:00,1758589010,666.911,1.303,215.2069,0.825,-0.038,-3.188,3.075,-1.800,-5.438,565126.000,576583.000,0.800,2.056,-0.413,-1.422
1894,2025-09-23T09:56:50.6088862+09:00,1758589010,667.234,1.279,215.31999,0.225,-0.188,-3.000,2.887,-2.438,-5.512,565427.000,576883.000,1.100,2.056,-0.413,-1.422
1895,2025-09-23T09:56:50.9520604+09:00,1758589010,667.577,1.340,215.4361,0.112,0.075,-3.188,3.225,-3.338,-4.875,565732.000,577192.000,1.300,2.056,-0.413,-1.422
1896,2025-09-23T09:56:51.3093746+09:00,1758589011,667.934,1.167,215.55334,0.000,0.975,-3.338,2.887,-4.162,-3.975,566044.000,577503.000,1.300,2.041,-0.277,-1.573
1897,2025-09-23T09:56:51.6562548+09:00,1758589011,668.281,1.240,215.66078,-0.375,2.025,-3.300,2.250,-4.312,-3.675,566330.000,577787.000,1.100,2.041,-0.277,-1.573
1898,2025-09-23T09:56:52.0127384+09:00,1758589012,668.638,1.117,215.76785,0.000,3.487,-3.188,3.600,-3.675,-3.450,566616.000,578068.000,1.000,2.041,-0.277,-1.573
1899,2025-09-23T09:56:52.4696005+09:00,1758589012,669.095,1.080,215.90433,0.263,3.862,-3.263,3.113,-3.713,-3.262,566983.000,578427.000,1.200,2.065,-0.177,-1.704
1900,2025-09-23T09:56:52.8138923+09:00,1758589012,669.439,1.240,216.01025,0.075,4.162,-3.188,2.062,-3.150,-3.188,567263.000,578708.000,1.300,2.065,-0.177,-1.704
1901,2025-09-23T09:56:53.1570821+09:00,1758589013,669.782,1.105,216.11317,-0.150,3.787,-3.488,1.950,-2.963,-3.188,567521.000,578997.000,1.500,2.065,-0.177,-1.704
1902,2025-09-23T09:56:53.7341105+09:00,1758589013,670.359,0.707,216.21571,0.000,0.337,-3.488,3.113,-3.487,-3.900,567552.000,579508.000,1.500,2.067,-0.498,-1.421
1903,2025-09-23T09:56:54.3456856+09:00,1758589014,670.971,0.683,216.32053,-0.188,-0.113,-3.263,2.775,-2.887,-4.462,567552.000,580064.000,1.500,2.067,-0.498,-1.421
1904,2025-09-23T09:56:54.7768835+09:00,1758589014,671.402,1.217,216.45624,-0.375,0.637,-3.375,2.962,-3.375,-4.612,567872.000,580465.000,2.100,2.057,-0.526,-1.427
1905,2025-09-23T09:56:55.1386824+09:00,1758589015,671.764,1.613,216.58554,-0.300,0.637,-3.675,3.225,-2.362,-4.650,568214.000,580808.000,2.100,2.057,-0.526,-1.427
1906,2025-09-23T09:56:55.4797158+09:00,1758589015,672.105,1.328,216.71071,-0.487,0.188,-3.338,3.788,-1.912,-5.212,568547.000,581141.000,2.000,2.057,-0.526,-1.427
1907,2025-09-23T09:56:55.8252765+09:00,1758589015,672.450,1.528,216.83926,0.975,0.938,-2.963,3.225,-1.387,-5.325,568887.000,581482.000,2.000,2.067,-0.577,-1.431
1908,2025-09-23T09:56:56.2009339+09:00,1758589016,672.826,1.379,216.9829,1.500,0.562,-2.700,4.350,-0.787,-6.412,569270.000,581861.000,2.000,2.067,-0.577,-1.431
1909,2025-09-23T09:56:56.5466071+09:00,1758589016,673.172,1.564,217.11446,1.688,-0.188,-2.400,5.100,-0.450,-6.750,569619.000,582211.000,2.000,2.067,-0.577,-1.431
1910,2025-09-23T09:56:56.8873260+09:00,1758589016,673.512,1.390,217.24452,0.413,-1.988,-2.513,4.837,-0.600,-5.737,569961.000,582558.000,2.200,2.050,-0.489,-1.544
1911,2025-09-23T09:56:57.2181726+09:00,1758589017,673.843,1.416,217.36818,-0.750,-1.988,-2.213,4.050,-0.375,-5.137,570291.000,582885.000,2.200,2.050,-0.489,-1.544
1912,2025-09-23T09:56:57.5459865+09:00,1758589017,674.171,1.339,217.48994,-1.837,-1.988,-1.838,4.462,-0.188,-4.612,570610.000,583210.000,2.200,2.050,-0.489,-1.544
1913,2025-09-23T09:56:57.8911274+09:00,1758589017,674.516,1.317,217.61398,-1.237,-1.950,-1.800,4.462,-0.262,-4.162,570939.000,583540.000,2.200,2.050,-0.489,-1.544
1914,2025-09-23T09:56:58.2353862+09:00,1758589018,674.860,0.000,217.738,-0.975,-1.425,-1.463,5.475,0.188,-4.087,571266.000,583870.000,2.100,2.072,-0.334,-1.714
1915,2025-09-23T09:56:58.5904755+09:00,1758589018,675.216,1.341,217.8692,-1.125,-1.088,-1.238,4.425,1.162,-3.862,571616.000,584216.000,2.000,2.072,-0.334,-1.714
1916,2025-09-23T09:56:58.9503649+09:00,1758589018,675.575,1.837,218.01132,-0.712,-1.238,-1.200,4.387,1.875,-3.825,571995.000,584593.000,2.000,2.072,-0.334,-1.714
1917,2025-09-23T09:56:59.2958923+09:00,1758589019,675.921,1.440,218.15118,-0.938,-0.900,-0.863,5.175,2.100,-3.900,572367.000,584963.000,2.000,2.102,-0.568,-1.491
1918,2025-09-23T09:56:59.6383459+09:00,1758589019,676.263,1.724,218.29294,-1.087,-0.525,-0.113,4.012,1.537,-5.025,572743.000,585339.000,1.700,2.102,-0.568,-1.491
1919,2025-09-23T09:56:59.9808820+09:00,1758589019,676.606,1.726,218.43808,-0.900,-1.988,-0.300,4.613,0.825,-4.537,573128.000,585722.000,2.000,2.102,-0.568,-1.491
1920,2025-09-23T09:57:00.2188162+09:00,1758589020,676.844,0.000,218.54326,-0.938,-1.988,-0.525,5.288,0.750,-3.975,573409.000,586000.000,1.900,2.102,-0.568,-1.491
1921,2025-09-23T09:57:00.4671093+09:00,1758589020,677.092,1.552,218.65523,-0.900,-1.613,-1.013,4.350,1.088,-3.188,573705.000,586299.000,1.900,2.157,-0.576,-1.462
1922,2025-09-23T09:57:00.6998366+09:00,1758589020,677.325,1.602,218.76154,-1.425,-1.988,-1.125,4.050,1.162,-3.375,573987.000,586580.000,2.000,2.157,-0.576,-1.462
1923,2025-09-23T09:57:00.9361154+09:00,1758589020,677.561,1.651,218.8686,-1.650,-1.988,-1.425,4.050,1.425,-3.862,574275.000,586861.000,2.000,2.157,-0.576,-1.462
1924,2025-09-23T09:57:01.1537147+09:00,1758589021,677.779,1.713,218.96925,-1.612,-1.950,-1.575,4.200,1.350,-3.750,574542.000,587126.000,1.900,2.157,-0.576,-1.462
1925,2025-09-23T09:57:01.3838140+09:00,1758589021,678.009,1.665,219.07294,-1.275,-1.988,-1.613,4.238,1.125,-3.000,574820.000,587399.000,1.700,2.157,-0.576,-1.462
1926,2025-09-23T09:57:01.7171158+09:00,1758589021,678.342,1.526,219.21957,-1.725,-1.988,-2.250,4.538,1.162,-2.925,575208.000,587788.000,1.700,2.177,-0.355,-1.684
1927,2025-09-23T09:57:02.0761685+09:00,1758589022,678.701,0.000,219.36736,-0.862,-1.988,-2.963,5.175,1.725,-3.262,575602.000,588178.000,1.600,2.177,-0.355,-1.684
1928,2025-09-23T09:57:02.4209511+09:00,1758589022,679.046,1.489,219.50195,-1.162,-1.988,-3.825,5.663,1.425,-3.300,575959.000,588536.000,1.600,2.177,-0.355,-1.684
1929,2025-09-23T09:57:02.7795188+09:00,1758589022,679.405,1.253,219.63277,-1.612,-1.988,-4.463,5.288,1.088,-2.925,576305.000,588884.000,1.800,2.194,0.125,-2.114
1930,2025-09-23T09:57:03.1266233+09:00,1758589023,679.752,1.464,219.75453,-1.650,-1.988,-5.438,6.413,0.750,-3.375,576629.000,589206.000,1.900,2.194,0.125,-2.114
1931,2025-09-23T09:57:03.4627468+09:00,1758589023,680.088,1.266,219.87065,-1.237,-1.988,-6.225,7.200,0.412,-3.637,576936.000,589515.000,1.900,2.194,0.125,-2.114
1932,2025-09-23T09:57:03.8086170+09:00,1758589023,680.434,1.378,219.98412,-1.237,-1.950,-7.050,7.462,0.450,-3.450,577238.000,589814.000,1.800,2.194,0.125,-2.114
1933,2025-09-23T09:57:04.1706787+09:00,1758589024,680.796,1.130,220.09985,-1.050,-1.988,-8.025,7.650,2.738,-3.450,577545.000,590122.000,1.800,2.211,0.126,-2.092
1934,2025-09-23T09:57:04.5097946+09:00,1758589024,681.135,1.364,220.20767,-0.675,-1.950,-9.975,8.438,2.738,-3.450,577833.000,590407.000,1.900,2.211,0.126,-2.092
1935,2025-09-23T09:57:04.8712960+09:00,1758589024,681.496,1.142,220.32567,0.075,-1.950,-9.113,8.962,2.662,-3.075,578145.000,590721.000,1.900,2.211,0.126,-2.092
1936,2025-09-23T09:57:05.2130381+09:00,1758589025,681.838,1.341,220.43802,0.413,-1.950,-8.288,8.700,3.188,-3.188,578443.000,591019.000,1.600,2.201,-0.017,-1.919
1937,2025-09-23T09:57:05.5577076+09:00,1758589025,682.183,1.229,220.55074,0.112,-1.988,-8.063,7.762,3.488,-3.000,578740.000,591319.000,1.400,2.201,-0.017,-1.919
1938,2025-09-23T09:57:05.9034701+09:00,1758589025,682.529,1.377,220.66081,0.450,-1.913,-7.538,7.762,3.375,-2.700,579034.000,591608.000,1.300,2.201,-0.017,-1.919
1939,2025-09-23T09:57:06.2611266+09:00,1758589026,682.886,1.167,220.77542,0.375,-1.950,-6.863,6.300,3.375,-2.212,579338.000,591912.000,1.200,2.208,0.003,-1.909
1940,2025-09-23T09:57:06.6060277+09:00,1758589026,683.231,1.363,220.89041,0.375,-1.913,-6.113,4.988,3.675,-2.438,579644.000,592217.000,1.100,2.208,0.003,-1.909
1941,2025-09-23T09:57:06.9663096+09:00,1758589026,683.591,1.203,221.01105,0.188,-1.238,-5.963,3.712,3.713,-2.400,579963.000,592538.000,0.600,2.208,0.003,-1.909
1942,2025-09-23T09:57:07.3124109+09:00,1758589027,683.938,0.000,221.12715,-0.188,-0.713,-3.900,3.788,4.088,-1.912,580274.000,592842.000,-0.100,2.233,-0.055,-1.829
1943,2025-09-23T09:57:07.6530547+09:00,1758589027,684.278,0.000,221.2444,-0.112,-0.413,-4.575,2.550,4.238,-0.975,580586.000,593153.000,-0.300,2.233,-0.055,-1.829
1944,2025-09-23T09:57:07.9962262+09:00,1758589027,684.621,1.415,221.36353,-0.375,-0.900,-4.125,3.675,4.275,-0.750,580903.000,593468.000,-0.400,2.233,-0.055,-1.829
1945,2025-09-23T09:57:08.3528250+09:00,1758589028,684.978,1.265,221.48907,0.000,-0.713,-3.638,1.762,4.162,-0.375,581235.000,593803.000,-0.300,2.233,-0.055,-1.829
1946,2025-09-23T09:57:08.7015212+09:00,1758589028,685.327,1.478,221.61461,-0.075,-0.600,-3.150,1.350,4.350,-1.350,581570.000,594133.000,-0.400,2.237,-0.049,-1.821
1947,2025-09-23T09:57:09.0453246+09:00,1758589029,685.670,1.315,221.74391,0.263,-0.450,-2.888,1.500,4.875,-1.875,581912.000,594476.000,-0.600,2.237,-0.049,-1.821
1948,2025-09-23T09:57:09.3862021+09:00,1758589029,686.011,1.391,221.877,0.638,-0.900,-2.400,1.538,4.950,-2.025,582267.000,594829.000,-0.800,2.237,-0.049,-1.821
1949,2025-09-23T09:57:09.7151778+09:00,1758589029,686.340,0.000,222.01007,0.525,-0.413,-2.588,0.675,4.650,-1.837,582619.000,595183.000,-0.700,2.226,-0.162,-1.695
1950,2025-09-23T09:57:10.0743825+09:00,1758589030,686.699,1.490,222.15898,0.225,-0.038,-3.000,0.863,4.162,-1.688,583014.000,595576.000,-0.600,2.226,-0.162,-1.695
1951,2025-09-23T09:57:10.4196790+09:00,1758589030,687.045,1.724,222.30338,-0.075,0.075,-2.925,0.750,3.900,-1.725,583398.000,595958.000,-0.600,2.226,-0.162,-1.695
1952,2025-09-23T09:57:10.7785910+09:00,1758589030,687.404,1.477,222.45229,-0.750,-0.450,-2.588,1.125,4.425,-2.137,583793.000,596355.000,-0.800,2.225,-0.073,-1.789
1953,2025-09-23T09:57:11.1021269+09:00,1758589031,687.727,1.438,222.58498,-0.750,-0.750,-2.625,1.238,4.650,-2.438,584147.000,596705.000,-0.800,2.225,-0.073,-1.789
1954,2025-09-23T09:57:11.4615630+09:00,1758589031,688.087,1.428,222.72786,0.000,-0.562,-3.075,2.137,4.613,-2.850,584525.000,597084.000,-0.900,2.225,-0.073,-1.789
1955,2025-09-23T09:57:11.8050438+09:00,1758589031,688.430,1.515,222.85867,0.188,-0.525,-2.813,1.875,4.463,-2.475,584872.000,597430.000,-0.800,2.225,-0.073,-1.789
1956,2025-09-23T09:57:12.1658363+09:00,1758589032,688.791,1.341,222.99704,-0.337,-0.638,-2.588,2.062,4.500,-2.400,585238.000,597798.000,-0.800,2.214,0.210,-2.099
1957,2025-09-23T09:57:12.5130869+09:00,1758589032,689.138,1.540,223.13011,0.000,-0.788,-2.963,1.800,4.463,-2.250,585594.000,598149.000,-0.800,2.214,0.210,-2.099
1958,2025-09-23T09:57:12.8567801+09:00,1758589032,689.482,1.389,223.2647,0.450,-0.450,-2.813,2.475,4.500,-2.587,585949.000,598508.000,-0.800,2.214,0.210,-2.099
1959,2025-09-23T09:57:13.1808245+09:00,1758589033,689.806,1.441,223.39287,0.375,-0.338,-2.775,2.850,4.050,-3.000,586288.000,598849.000,-0.700,2.207,0.055,-1.936
1960,2025-09-23T09:57:13.5079764+09:00,1758589033,690.133,1.351,223.5203,0.038,-0.225,-2.700,2.887,3.675,-3.562,586628.000,599185.000,-0.600,2.207,0.055,-1.936
1961,2025-09-23T09:57:13.8684357+09:00,1758589033,690.494,1.442,223.66054,-0.525,-0.225,-2.925,2.925,3.075,-2.287,587000.000,599556.000,-0.400,2.207,0.055,-1.936
1962,2025-09-23T09:57:14.1974847+09:00,1758589034,690.823,0.000,223.78607,-0.787,-0.188,-2.963,4.012,2.363,-1.612,587334.000,599889.000,-0.400,2.207,0.055,-1.936
1963,2025-09-23T09:57:14.5554379+09:00,1758589034,691.181,1.353,223.92065,-1.312,-0.375,-2.738,3.262,1.613,-1.612,587690.000,600246.000,-0.300,2.179,0.111,-2.019
1964,2025-09-23T09:57:14.8999025+09:00,1758589034,691.525,1.513,224.04771,-0.938,-0.150,-3.188,4.087,1.500,-2.062,588030.000,600581.000,-0.300,2.179,0.111,-2.019
1965,2025-09-23T09:57:15.2576549+09:00,1758589035,691.883,1.328,224.17815,-0.300,-0.450,-2.700,3.525,1.537,-2.137,588376.000,600926.000,-0.300,2.179,0.111,-2.019
1966,2025-09-23T09:57:15.6015291+09:00,1758589035,692.227,1.451,224.29916,-0.300,-0.525,-3.000,3.413,1.613,-2.025,588697.000,601248.000,-0.300,2.192,0.187,-2.110
1967,2025-09-23T09:57:15.9630987+09:00,1758589035,692.588,1.278,224.42508,-0.450,-0.562,-3.150,3.038,1.763,-1.800,589031.000,601583.000,-0.200,2.192,0.187,-2.110
1968,2025-09-23T09:57:16.2930424+09:00,1758589036,692.918,1.253,224.53967,-0.263,-0.975,-3.300,3.300,1.613,-1.537,589334.000,601886.000,0.000,2.192,0.187,-2.110
1969,2025-09-23T09:57:16.6471589+09:00,1758589036,693.272,1.217,224.66371,-0.150,-1.500,-3.113,3.075,1.125,-1.500,589665.000,602215.000,0.100,2.181,0.188,-2.115
1970,2025-09-23T09:57:16.9958076+09:00,1758589036,693.621,1.476,224.78812,-0.450,-1.913,-2.925,3.413,1.162,-2.100,589992.000,602547.000,0.100,2.181,0.188,-2.115
1971,2025-09-23T09:57:17.3355023+09:00,1758589037,693.961,1.328,224.90875,-0.712,-1.763,-3.338,3.900,1.162,-2.025,590315.000,602864.000,0.200,2.181,0.188,-2.115
1972,2025-09-23T09:57:17.6830890+09:00,1758589037,694.308,1.512,225.03806,-0.750,-1.575,-3.525,3.413,1.388,-1.725,590658.000,603207.000,0.100,2.181,0.188,-2.115
1973,2025-09-23T09:57:18.0551617+09:00,1758589038,694.680,0.000,225.17717,-0.938,-1.238,-3.675,3.262,1.575,-1.537,591028.000,603574.000,0.100,2.163,0.077,-1.989
1974,2025-09-23T09:57:18.3978440+09:00,1758589038,695.023,1.563,225.30647,-0.938,-1.125,-3.563,3.413,1.425,-1.350,591371.000,603918.000,0.100,2.163,0.077,-1.989
1975,2025-09-23T09:57:18.7559162+09:00,1758589038,695.381,1.316,225.44144,-0.975,-1.125,-4.013,3.300,1.162,-1.312,591731.000,604274.000,0.000,2.163,0.077,-1.989
1976,2025-09-23T09:57:19.1051714+09:00,1758589039,695.730,1.588,225.57489,-0.750,-1.575,-4.275,3.413,1.350,-1.425,592084.000,604629.000,0.000,2.181,0.113,-2.035
